date,score_mean,score_std,score_sum,comments_mean,comments_sum,upvote_ratio_mean,engagement_mean,engagement_std,quality_mean,quality_std,vix,sp500,vix_sp500_ratio,market_volatility,market_return,vix_return,sentiment_volatility,media_herding,news_tone,event_density,polarity_skew,sentiment_volatility_norm,media_herding_norm,news_tone_norm,event_density_norm,polarity_skew_norm,BRI,BRI_MA_7,BRI_MA_30,BRI_MA_90,BRI_volatility,BRI_volatility_volatility
2024-08-26,0.75,1.5,3.0,6.75,27.0,0.46,14.25,6.946221994724902,0.5025,1.005,16.149999618530273,5616.83984375,0.0028752821992068705,16.149999618530273,-0.0031537266931381813,0.018284991685414864,7.139954864186069,89.14285714285714,0.46,39.42857142857143,0.18342725354104525,0.0019916082568693454,0.02025405786873677,0.41304347826086957,0.0022753644209152226,0.16976886342595235,10.558788360215145,17.201517109765184,,,,
2024-09-04,22.8,45.95867709149165,114.0,22.6,113.0,0.686,68.0,107.88419717456306,19.630000000000003,40.68379407085824,21.31999969482422,5520.06982421875,0.003862269930225315,21.31999969482422,-0.0016025435809103872,0.028957548327861904,45.43060408660288,83.57142857142857,0.686,94.85714285714286,0.8820686153520423,0.015802419768030703,0.018877911079745943,0.6586956521739131,0.005792660816592937,0.40546385353622416,18.26146186112397,,,,,
2024-09-06,3.2,3.6147844564602556,32.0,10.9,109.0,0.667,25.0,28.075295585660754,2.836,3.3089716428723497,22.3799991607666,5408.419921875,0.004137992146328731,22.3799991607666,-0.01726024985928465,0.12462309496363155,46.167796121415385,88.85714285714286,0.667,83.85714285714286,1.1712821682754404,0.016068312889382236,0.02018348623853211,0.6380434782608696,0.00509464065559504,0.503033492584417,18.854260643540258,,,,,
2024-09-07,4.166666666666667,1.7224014243685084,25.0,12.166666666666666,73.0,0.6816666666666666,28.5,16.813684902483452,3.0500000000000003,2.0739913211004524,,,,,,,46.21104791081926,96.14285714285714,0.6816666666666666,85.14285714285714,1.2358969889055653,0.016083913103092578,0.021983062808750883,0.6539855072463768,0.005176227427659729,0.5248320724307591,19.437768243961575,,,,,
2024-09-08,1.0,1.4142135623730951,2.0,7.0,14.0,0.65,15.0,12.727922061357855,1.0,1.4142135623730951,,,,,,,46.12682017483891,96.42857142857143,0.65,85.14285714285714,1.2756520938079121,0.016053533534992816,0.02205363443895554,0.6195652173913044,0.005176227427659729,0.5382439308877257,18.884333935141914,,,,,
2024-09-09,13.88888888888889,21.221713199247393,125.0,22.11111111111111,199.0,0.7244444444444444,58.111111111111114,107.22108519834664,10.713333333333333,14.645025605986492,19.450000762939453,5471.0498046875,0.003555076531431871,19.450000762939453,0.0115800702824842,-0.13092039802055044,15.974642514584994,113.57142857142857,0.7244444444444444,61.42857142857143,0.5557792653927516,0.005178135734920378,0.026287932251235005,0.7004830917874396,0.0036714047429110166,0.29538625247293776,17.831137809950324,19.22991691009046,,,,
2024-09-10,21.923076923076923,56.09435731940355,285.0,11.923076923076923,155.0,0.7384615384615384,45.76923076923077,84.58048814211807,20.65615384615385,54.00135068348778,19.079999923706055,5495.52001953125,0.003471918918663773,19.079999923706055,0.004472672652839682,-0.019023178648836292,22.64876624266391,105.42857142857143,0.7384615384615384,87.0,0.42395506452954695,0.00758538310947533,0.02427664079040226,0.7157190635451505,0.005294074987308725,0.2509137871751375,17.73740778050833,18.785363483287252,,,,
2024-09-12,9.714285714285714,15.349410268945046,136.0,12.285714285714286,172.0,0.6842857142857143,34.285714285714285,28.337060733057886,8.720714285714285,14.302870859906582,17.06999969482422,5595.759765625,0.003050524041379686,17.06999969482422,0.007495302358939249,-0.035048096128643014,19.39206065164996,112.71428571428571,0.6842857142857143,94.85714285714286,1.2507081726846323,0.006410742616868917,0.026076217360621032,0.656832298136646,0.005792660816592937,0.529828801804582,19.366051605549227,19.030793285119646,,,,
2024-09-20,5.666666666666667,7.702813338860895,68.0,9.75,117.0,0.6891666666666666,25.166666666666668,16.661514355125725,4.840833333333333,6.872948895136026,16.149999618530273,5702.5498046875,0.002832066386382976,16.149999618530273,-0.0019410273951238066,-0.011022676424785383,10.446213754478812,136.28571428571428,0.6891666666666666,158.0,0.14538757587681428,0.0031841218148322705,0.031898376852505295,0.6621376811594202,0.009799477844658787,0.15693572479295176,15.852086114545404,22.82480327939796,,,,
2024-09-21,6.2,6.89283041363351,62.0,10.4,104.0,0.6866666666666666,29.333333333333332,32.92415526630865,5.062222222222221,6.4050873877289485,,,,,,,11.1528109163206,137.42857142857142,0.6866666666666666,156.0,-0.008077712816698557,0.00343897986541882,0.032180663373323926,0.6594202898550725,0.009672565088113714,0.1051623805879563,15.292804059598383,21.693008073602517,,,,
2024-09-26,4.916666666666667,5.36755121639338,59.0,9.75,117.0,0.68,24.416666666666668,21.542593468135014,4.0125,4.380016863811454,15.369999885559082,5745.3701171875,0.0026751975194042113,15.369999885559082,0.00403867571712313,-0.002595714617073419,14.449698375778604,174.14285714285714,0.68,121.14285714285714,0.8178569774564969,0.004628113301407406,0.041249117854622444,0.6521739130434784,0.007460657045471028,0.3838012921906947,18.163472383866363,20.172796597628405,,,,
2024-09-27,11.31578947368421,17.272497829976697,215.0,18.842105263157894,358.0,0.7278947368421053,49.0,57.654141221598294,10.07,15.951493138052419,16.959999084472656,5738.169921875,0.002955646018745088,16.959999084472656,-0.0012532169669905446,0.10344822451218505,13.63120534509895,208.57142857142858,0.7278947368421053,142.14285714285714,0.8307094721575405,0.004332896239292457,0.0497529992942837,0.704233409610984,0.008793240989194285,0.38813723445956133,19.471751021189075,20.689891584291786,,,,
2024-09-28,7.076923076923077,11.228398063700942,92.0,22.076923076923077,287.0,0.7615384615384616,51.23076923076923,86.34056003809744,5.773846153846154,8.701093358942062,,,,,,,13.000333158486814,234.71428571428572,0.7615384615384616,146.42857142857142,0.5085511592102677,0.004105350949936705,0.05621030345800988,0.7408026755852843,0.009065196896076582,0.27945328796772606,19.274982459772446,21.25877421288808,,,,
2024-10-01,2.8181818181818183,3.2192602199319587,31.0,7.454545454545454,82.0,0.576,18.1,9.445163371329853,2.013,2.6401348871264556,19.260000228881836,5708.75,0.003373768378170674,19.260000228881836,-0.009324107094664358,0.15122538887453651,9.379693997157245,197.28571428571428,0.576,94.42857142857143,1.2982764582184967,0.0027994455651364444,0.04696541990119972,0.5391304347826086,0.005765465225904707,0.5458765298683834,17.585974837208664,19.528565382847738,,,,
